atom,substrate,buried_volume,distal_volume,fraction_buried_volume,free_volume,electrophilicity,nucleophilicity,radical_attack,dual_descriptor,"mulliken charge, n(s), n(p), n(d)"
4,[CH3:1][C@H:2]1[CH2:3][CH2:4][CH2:5][c:6]2[n:7][cH:8][cH:9][n:10]21,81.20508327854803,66.23624404301505,0.45215826500186357,98.38929675166848,-0.012455077498184322,-0.01634442145253906,-0.01439974947536169,-0.0038893439543547376,"[(-0.04543, -0.15275, 1.027, 3.019)]"
5,[CH3:1][C@H:2]1[CH2:3][CH2:4][CH2:5][c:6]2[n:7][cH:8][cH:9][n:10]21,81.29503107883339,66.20639708424203,0.45265910361535594,98.29934895138312,-0.008271027642653653,-0.018730509010812434,-0.013500768326733043,-0.010459481368158781,"[(-0.062, -0.15629, 1.027, 3.035)]"
2,[CH3:1][C@H:2]1[CH2:3][CH2:4][CH2:5][c:6]2[n:7][cH:8][cH:9][n:10]21,104.0580999789547,48.666206848628335,0.5794062150577711,75.53628005126181,-0.013270837846739096,-0.013513682436917439,-0.013392260141828267,-0.0002428445901783427,"[(0.11889, 0.11169, 1.031, 2.85)]"
3,[CH3:1][C@H:2]1[CH2:3][CH2:4][CH2:5][c:6]2[n:7][cH:8][cH:9][n:10]21,85.75581443019423,61.93785466712059,0.47749720462169215,93.83856560002228,-0.012983561466548221,-0.01717636040649187,-0.015079960936520045,-0.004192798939943648,"[(-0.06114, -0.16357, 1.033, 3.028)]"
4,[CH3:1][C@H:2]1[CH2:3][CH2:4][CH2:5][c:6]2[n:7][cH:8][cH:9][n:10]21,81.24064403680039,66.27177329478467,0.4523562709653373,98.35373599341612,-0.012455144480956179,-0.01634474645240773,-0.014399945466681954,-0.0038896019714515506,"[(-0.04543, -0.15275, 1.027, 3.019)]"
5,[CH3:1][C@H:2]1[CH2:3][CH2:4][CH2:5][c:6]2[n:7][cH:8][cH:9][n:10]21,81.25528670196312,66.30364600775579,0.45243780283265,98.3390933282534,-0.008271301093937658,-0.0187308776210751,-0.01350108935750638,-0.010459576527137443,"[(-0.062, -0.15629, 1.027, 3.035)]"
2,[CH3:1][C@H:2]1[CH2:3][CH2:4][CH2:5][c:6]2[n:7][cH:8][cH:9][n:10]21,103.7255022988298,49.02333656556128,0.577554276928811,75.86887773138672,-0.012598765782193239,-0.014892797626555758,-0.013745781704374498,-0.0022940318443625193,"[(0.11963, 0.112, 1.031, 2.849)]"
3,[CH3:1][C@H:2]1[CH2:3][CH2:4][CH2:5][c:6]2[n:7][cH:8][cH:9][n:10]21,86.23274695263751,61.61690965001159,0.48015281401416327,93.361633077579,-0.013976445632899404,-0.01771935062414834,-0.01584789812852387,-0.0037429049912489354,"[(-0.06135, -0.16419, 1.034, 3.027)]"
4,[CH3:1][C@H:2]1[CH2:3][CH2:4][CH2:5][c:6]2[n:7][cH:8][cH:9][n:10]21,76.49851233338418,70.78004846046076,0.4259515933656355,103.09586769683233,-0.013808152964919766,-0.016299425012699584,-0.015053788988809675,-0.0024912720477798175,"[(-0.04394, -0.15086, 1.027, 3.017)]"
5,[CH3:1][C@H:2]1[CH2:3][CH2:4][CH2:5][c:6]2[n:7][cH:8][cH:9][n:10]21,80.22507061729948,67.1764797605785,0.4467014535967201,99.36930941291703,-0.008252866511975071,-0.018525342908793922,-0.013389104710384497,-0.010272476396818851,"[(-0.06188, -0.15623, 1.027, 3.035)]"
2,[CH3:1][C@H:2]1[CH2:3][CH2:4][CH2:5][c:6]2[n:7][cH:8][cH:9][n:10]21,104.10516568840634,48.6626885698235,0.5796682817741334,75.48921434181017,-0.013271545395118503,-0.01351382275630069,-0.013392684075709597,-0.0002422773611821874,"[(0.11889, 0.11169, 1.031, 2.85)]"
3,[CH3:1][C@H:2]1[CH2:3][CH2:4][CH2:5][c:6]2[n:7][cH:8][cH:9][n:10]21,85.81543099549964,61.85914362918072,0.477829155795751,93.77894903471687,-0.012983498030763888,-0.017175973968513038,-0.015079735999638463,-0.00419247593774915,"[(-0.06114, -0.16357, 1.033, 3.028)]"
4,[CH3:1][C@H:2]1[CH2:3][CH2:4][CH2:5][c:6]2[n:7][cH:8][cH:9][n:10]21,81.23123089491006,66.23165811397675,0.4523038576220649,98.36314913530646,-0.012454876327474912,-0.016344213090589088,-0.014399544709032,-0.003889336763114176,"[(-0.04543, -0.15275, 1.027, 3.019)]"
5,[CH3:1][C@H:2]1[CH2:3][CH2:4][CH2:5][c:6]2[n:7][cH:8][cH:9][n:10]21,81.2887556509065,66.12422127982461,0.45262416138650763,98.30562437931002,-0.008271266971541,-0.018730429871452133,-0.013500848421496566,-0.010459162899911133,"[(-0.062, -0.15629, 1.027, 3.035)]"
2,[CH3:1][C@H:2]1[CH2:3][CH2:4][CH2:5][c:6]2[n:7][cH:8][cH:9][n:10]21,104.11457883029668,48.698652050474365,0.5797206951174059,75.47980119991983,-0.013271294501116797,-0.013513676630117412,-0.013392485565617104,-0.00024238212900061507,"[(0.11889, 0.11169, 1.031, 2.85)]"
3,[CH3:1][C@H:2]1[CH2:3][CH2:4][CH2:5][c:6]2[n:7][cH:8][cH:9][n:10]21,85.75999804881216,61.95370699339624,0.47752049944092434,93.83438198140435,-0.012983540261648288,-0.01717641999538145,-0.015079980128514869,-0.004192879733733161,"[(-0.06114, -0.16357, 1.033, 3.028)]"
4,[CH3:1][C@H:2]1[CH2:3][CH2:4][CH2:5][c:6]2[n:7][cH:8][cH:9][n:10]21,81.18939470873082,66.3483157782874,0.4520709094297428,98.4049853214857,-0.012455010908441894,-0.01634455216435224,-0.014399781536397066,-0.003889541255910345,"[(-0.04543, -0.15275, 1.027, 3.019)]"
5,[CH3:1][C@H:2]1[CH2:3][CH2:4][CH2:5][c:6]2[n:7][cH:8][cH:9][n:10]21,81.25528670196312,66.34605811898646,0.45243780283265,98.3390933282534,-0.00827087458956198,-0.01873064416569281,-0.013500759377627396,-0.010459769576130831,"[(-0.062, -0.15629, 1.027, 3.035)]"
2,[CH3:1][C@H:2]1[CH2:3][CH2:4][CH2:5][c:6]2[n:7][cH:8][cH:9][n:10]21,104.09889026047946,48.616278523431504,0.5796333395452852,75.49548976973705,-0.013271216330059517,-0.013513704479729764,-0.01339246040489464,-0.00024248814967024745,"[(0.11889, 0.11169, 1.031, 2.85)]"
3,[CH3:1][C@H:2]1[CH2:3][CH2:4][CH2:5][c:6]2[n:7][cH:8][cH:9][n:10]21,85.81438509084516,61.86363799184524,0.47782333209094296,93.77999493937135,-0.012983571759206392,-0.0171763374922417,-0.015079954625724045,-0.004192765733035307,"[(-0.06114, -0.16357, 1.033, 3.028)]"
4,[CH3:1][C@H:2]1[CH2:3][CH2:4][CH2:5][c:6]2[n:7][cH:8][cH:9][n:10]21,81.23541451352799,66.33764517213785,0.45232715244129706,98.35896551668853,-0.012455015181888351,-0.016344442887323292,-0.014399729034605822,-0.0038894277054349405,"[(-0.04543, -0.15275, 1.027, 3.019)]"
5,[CH3:1][C@H:2]1[CH2:3][CH2:4][CH2:5][c:6]2[n:7][cH:8][cH:9][n:10]21,81.28666384159754,66.29474112646713,0.45261251397689156,98.30771618861897,-0.008270815146762284,-0.018730548082976008,-0.013500681614869146,-0.010459732936213724,"[(-0.062, -0.15629, 1.027, 3.035)]"
3,[CH3:1][CH2:2][C@H:3]1[CH2:4][CH2:5][CH2:6][c:7]2[n:8][cH:9][cH:10][n:11]21,113.00476839338394,57.11715832932698,0.6292221859858368,66.58961163683257,-0.013581751049831205,-0.013761261776152021,-0.013671506412991613,-0.00017951072632081677,"[(0.11133, 0.10602, 1.035, 2.854)]"
4,[CH3:1][CH2:2][C@H:3]1[CH2:4][CH2:5][CH2:6][c:7]2[n:8][cH:9][cH:10][n:11]21,86.18254352922243,78.66514308297336,0.47987327618337683,93.41183650099408,-0.014100272361935798,-0.01640076329384639,-0.015250517827891094,-0.0023004909319105926,"[(-0.05992, -0.16218, 1.034, 3.026)]"
5,[CH3:1][CH2:2][C@H:3]1[CH2:4][CH2:5][CH2:6][c:7]2[n:8][cH:9][cH:10][n:11]21,81.62553694964933,83.22805226172676,0.45449939433469994,97.96884308056718,-0.013484305187783097,-0.01658695111974376,-0.015035628153763428,-0.0031026459319606625,"[(-0.04657, -0.15415, 1.027, 3.02)]"
6,[CH3:1][CH2:2][C@H:3]1[CH2:4][CH2:5][CH2:6][c:7]2[n:8][cH:9][cH:10][n:11]21,81.753137317496,83.0015360431407,0.4552098863212821,97.84124271272051,-0.008943460300446876,-0.01855442556925517,-0.013748942934851023,-0.009610965268808294,"[(-0.0621, -0.15639, 1.028, 3.034)]"
6,[CH3:1][CH2:2][CH2:3][CH2:4][CH2:5][C@H:6]1[CH2:7][CH2:8][CH2:9][c:10]2[n:11][cH:12][cH:13][n:14]21,113.08425714712448,110.39383969677525,0.6296647875512486,66.51012288309204,-0.010495095198985775,-0.01366498891143425,-0.012080042055210013,-0.0031698937124484752,"[(0.11274, 0.10754, 1.034, 2.853)]"
