atom,substrate,buried_volume,distal_volume,fraction_buried_volume,free_volume,electrophilicity,nucleophilicity,radical_attack,dual_descriptor,"mulliken charge, n(s), n(p), n(d)"
3,[CH3:1][c:2]1[cH:3][cH:4][cH:5][c:6]2[n:7][cH:8][cH:9][n:10]12,84.37731209558847,59.51833523609638,0.4698215616846813,95.21706793462805,0.02992781759114501,0.02755851629089895,0.02874316694102198,-0.0023693013002460545,"[(-0.07796, -0.12586, 1.05, 3.028)]"
4,[CH3:1][c:2]1[cH:3][cH:4][cH:5][c:6]2[n:7][cH:8][cH:9][n:10]12,75.21832503629963,68.56261067370843,0.41882337868058145,104.37605499391688,0.0455960691228709,0.04924179056706221,0.047418929844966554,0.0036457214441913133,"[(-0.03022, -0.0837, 1.051, 2.979)]"
5,[CH3:1][c:2]1[cH:3][cH:4][cH:5][c:6]2[n:7][cH:8][cH:9][n:10]12,80.57126505793264,63.047592948957345,0.4486290998881849,99.02311497228388,0.04813850587056401,0.08245449726603941,0.06529650156830172,0.034315991395475406,"[(-0.05894, -0.10235, 1.056, 3.003)]"
2,[CH3:1][c:2]1[cH:3][cH:4][cH:5][c:6]2[n:7][cH:8][cH:9][n:10]12,104.5768686875772,44.39935223889857,0.5822947726425642,75.01751134263931,0.054229486369977195,0.0939584268114895,0.07409395659073335,0.03972894044151231,"[(0.12629, 0.18219, 1.043, 2.831)]"
3,[CH3:1][c:2]1[cH:3][cH:4][cH:5][c:6]2[n:7][cH:8][cH:9][n:10]12,84.40450561660496,59.45346716186985,0.4699729780096906,95.18987441361155,0.029927874002444947,0.027558495549924164,0.028743184776184556,-0.00236937845252079,"[(-0.07796, -0.12586, 1.05, 3.028)]"
4,[CH3:1][c:2]1[cH:3][cH:4][cH:5][c:6]2[n:7][cH:8][cH:9][n:10]12,75.23296770146236,68.53602118453797,0.41890491054789414,104.36141232875416,0.04559612167595758,0.0492417998405752,0.04741896075826639,0.0036456781646176245,"[(-0.03022, -0.0837, 1.051, 2.979)]"
5,[CH3:1][c:2]1[cH:3][cH:4][cH:5][c:6]2[n:7][cH:8][cH:9][n:10]12,80.60264219756706,63.09617446479933,0.4488038110324264,98.99173783264945,0.04813845643434614,0.08245451768375564,0.06529648705905089,0.0343160612494095,"[(-0.05894, -0.10235, 1.056, 3.003)]"
2,[CH3:1][c:2]1[cH:3][cH:4][cH:5][c:6]2[n:7][cH:8][cH:9][n:10]12,104.56222602241449,44.52450708833918,0.5822132407752516,75.03215400780202,0.05422943142053738,0.09395857747195713,0.07409400444624725,0.03972914605141974,"[(0.12629, 0.18219, 1.043, 2.831)]"
3,[CH3:1][c:2]1[cH:3][cH:4][cH:5][c:6]2[n:7][cH:8][cH:9][n:10]12,84.42437780504011,59.42278473354108,0.4700836284010436,95.1700022251764,0.029927889382682107,0.02755861315809069,0.028743251270386398,-0.0023692762245914184,"[(-0.07796, -0.12586, 1.05, 3.028)]"
4,[CH3:1][c:2]1[cH:3][cH:4][cH:5][c:6]2[n:7][cH:8][cH:9][n:10]12,75.23401360611683,68.45350688334327,0.4189107342527022,104.36036642409968,0.04559606757326263,0.04924193286467687,0.04741900021896975,0.003645865291414238,"[(-0.03022, -0.0837, 1.051, 2.979)]"
